language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
pt,v1,1,148,154,antes,antes,antes,unknown,antes,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,149,155,coisas,coisas,coisas,unknown,coisas,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,150,156,nome,nome,nome,unknown,nome,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,151,157,sendo,sendo,sendo,unknown,sendo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,152,158,desde,desde,desde,unknown,desde,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,153,159,diz,diz,diz,unknown,diz,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,154,160,falar,falar,falar,unknown,falar,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,155,161,sabe,sabe,sabe,unknown,sabe,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,156,162,tinha,tinha,tinha,unknown,tinha,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,157,163,contra,contra,contra,unknown,contra,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,158,164,dar,dar,dar,unknown,dar,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,159,165,ir,ir,ir,unknown,ir,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,160,166,la,la,la,unknown,la,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,161,167,to,to,to,unknown,to,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,162,168,boa,boa,boa,unknown,boa,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,163,169,estava,estava,estava,unknown,estava,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,164,170,três,três,três,unknown,três,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,165,171,alguns,alguns,alguns,unknown,alguns,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,166,172,ficar,ficar,ficar,unknown,ficar,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,167,173,mãe,mãe,mãe,unknown,mãe,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,168,174,of,of,of,unknown,of,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,169,175,pouco,pouco,pouco,unknown,pouco,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,170,176,rio,rio,rio,unknown,rio,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,171,177,segundo,segundo,segundo,unknown,segundo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,172,178,além,além,além,unknown,além,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,173,179,disse,disse,disse,unknown,disse,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,174,180,noite,noite,noite,unknown,noite,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,175,181,nosso,nosso,nosso,unknown,nosso,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,176,182,nova,nova,nova,unknown,nova,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,177,183,toda,toda,toda,unknown,toda,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
