language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
es,v1,1,144,150,estaba,estaba,estaba,unknown,estaba,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,145,151,estar,estar,estar,unknown,estar,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,146,152,hoy,hoy,hoy,unknown,hoy,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,147,153,tienen,tienen,tienen,unknown,tienen,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,148,154,alguien,alguien,alguien,unknown,alguien,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,149,155,dice,dice,dice,unknown,dice,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,150,156,quien,quien,quien,unknown,quien,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,151,157,toda,toda,toda,unknown,toda,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,152,158,tres,tres,tres,unknown,tres,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,153,159,voy,voy,voy,unknown,voy,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,154,160,caso,caso,caso,unknown,caso,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,155,161,días,días,días,unknown,días,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,156,162,momento,momento,momento,unknown,momento,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,157,163,bueno,bueno,bueno,unknown,bueno,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,158,164,ciudad,ciudad,ciudad,unknown,ciudad,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,159,165,mis,mis,mis,unknown,mis,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,160,166,nuestro,nuestro,nuestro,unknown,nuestro,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,161,167,luego,luego,luego,unknown,luego,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,162,168,nacional,nacional,nacional,unknown,nacional,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,163,169,parece,parece,parece,unknown,parece,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,164,170,nuestra,nuestra,nuestra,unknown,nuestra,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,165,171,poder,poder,poder,unknown,poder,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,166,172,pueden,pueden,pueden,unknown,pueden,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,167,173,pues,pues,pues,unknown,pues,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,168,174,verdad,verdad,verdad,unknown,verdad,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,169,175,historia,historia,historia,unknown,historia,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,170,176,mientras,mientras,mientras,unknown,mientras,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,171,177,nadie,nadie,nadie,unknown,nadie,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,172,178,nueva,nueva,nueva,unknown,nueva,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,173,179,otras,otras,otras,unknown,otras,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,174,180,primera,primera,primera,unknown,primera,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,175,181,veces,veces,veces,unknown,veces,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,176,184,muchos,muchos,muchos,unknown,muchos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,177,185,cual,cual,cual,unknown,cual,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,178,186,debe,debe,debe,unknown,debe,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,179,187,dijo,dijo,dijo,unknown,dijo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,180,188,entonces,entonces,entonces,unknown,entonces,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,181,189,ir,ir,ir,unknown,ir,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,182,190,tipo,tipo,tipo,unknown,tipo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,183,191,algunos,algunos,algunos,unknown,algunos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,184,192,general,general,general,unknown,general,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,185,193,mayor,mayor,mayor,unknown,mayor,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,186,194,tal,tal,tal,unknown,tal,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,187,195,además,además,además,unknown,además,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,188,196,mal,mal,mal,unknown,mal,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,189,197,muchas,muchas,muchas,unknown,muchas,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,190,198,primer,primer,primer,unknown,primer,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,191,199,según,según,según,unknown,según,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,192,200,acuerdo,acuerdo,acuerdo,unknown,acuerdo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,193,201,cualquier,cualquier,cualquier,unknown,cualquier,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,194,202,dios,dios,dios,unknown,dios,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,195,203,fueron,fueron,fueron,unknown,fueron,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,196,204,manera,manera,manera,unknown,manera,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,197,205,nombre,nombre,nombre,unknown,nombre,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,198,206,unos,unos,unos,unknown,unos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,199,207,ley,ley,ley,unknown,ley,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
