language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
sv,v1,1,122,127,tycker,tycker,tycker,unknown,tycker,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,123,128,alltid,alltid,alltid,unknown,alltid,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,124,129,bättre,bättre,bättre,unknown,bättre,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,125,130,denna,denna,denna,unknown,denna,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,126,131,igen,igen,igen,unknown,igen,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,127,132,tack,tack,tack,unknown,tack,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,128,134,just,just,just,unknown,just,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,129,135,idag,idag,idag,unknown,idag,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,130,136,nej,nej,nej,unknown,nej,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,131,137,folk,folk,folk,unknown,folk,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,132,138,inget,inget,inget,unknown,inget,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,133,139,kom,kom,kom,unknown,kom,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,134,140,del,del,del,unknown,del,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,135,141,säga,säga,säga,unknown,säga,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,136,142,fan,fan,fan,unknown,fan,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,137,143,innan,innan,innan,unknown,innan,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,138,144,ner,ner,ner,unknown,ner,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,139,145,barn,barn,barn,unknown,barn,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,140,146,mina,mina,mina,unknown,mina,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,141,147,samma,samma,samma,unknown,samma,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,142,148,borde,borde,borde,unknown,borde,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,143,149,dag,dag,dag,unknown,dag,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,144,150,verkligen,verkligen,verkligen,unknown,verkligen,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,145,151,nya,nya,nya,unknown,nya,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,146,152,sätt,sätt,sätt,unknown,sätt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,147,153,vilket,vilket,vilket,unknown,vilket,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,148,154,annat,annat,annat,unknown,annat,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,149,155,tid,tid,tid,unknown,tid,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,150,156,genom,genom,genom,unknown,genom,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,151,157,hans,hans,hans,unknown,hans,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,152,158,fel,fel,fel,unknown,fel,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,153,159,gång,gång,gång,unknown,gång,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,154,160,känner,känner,känner,unknown,känner,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,155,161,bort,bort,bort,unknown,bort,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,156,162,mellan,mellan,mellan,unknown,mellan,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,157,163,riktigt,riktigt,riktigt,unknown,riktigt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,158,164,varje,varje,varje,unknown,varje,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,159,165,vår,vår,vår,unknown,vår,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,160,166,dessa,dessa,dessa,unknown,dessa,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,161,167,ens,ens,ens,unknown,ens,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,162,168,er,er,er,unknown,er,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,163,169,hem,hem,hem,unknown,hem,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,164,170,komma,komma,komma,unknown,komma,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,165,171,precis,precis,precis,unknown,precis,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,166,172,sina,sina,sina,unknown,sina,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,167,173,gick,gick,gick,unknown,gick,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,168,174,sitt,sitt,sitt,unknown,sitt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,169,175,väldigt,väldigt,väldigt,unknown,väldigt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,170,176,ändå,ändå,ändå,unknown,ändå,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,171,177,gjort,gjort,gjort,unknown,gjort,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,172,178,fram,fram,fram,unknown,fram,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,173,179,ge,ge,ge,unknown,ge,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
