language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
tr,v1,1,200,211,olmaz,olmaz,olmaz,unknown,olmaz,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,201,212,oluyor,oluyor,oluyor,unknown,oluyor,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,202,213,ona,ona,ona,unknown,ona,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,203,214,birçok,birçok,birçok,unknown,birçok,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,204,215,kendini,kendini,kendini,unknown,kendini,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,205,216,olabilir,olabilir,olabilir,unknown,olabilir,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,206,217,tekrar,tekrar,tekrar,unknown,tekrar,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,207,218,ardından,ardından,ardından,unknown,ardından,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,208,219,geçen,geçen,geçen,unknown,geçen,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,209,220,olup,olup,olup,unknown,olup,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,210,221,süre,süre,süre,unknown,süre,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
