language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
nl,v1,1,127,133,via,via,via,unknown,via,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,128,134,even,even,even,unknown,even,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,129,135,gewoon,gewoon,gewoon,unknown,gewoon,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,130,136,grote,grote,grote,unknown,grote,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,131,137,man,man,man,unknown,man,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,132,138,terug,terug,terug,unknown,terug,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,133,139,af,af,af,unknown,af,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,134,140,laat,laat,laat,unknown,laat,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,135,141,zonder,zonder,zonder,unknown,zonder,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,136,142,uur,uur,uur,unknown,uur,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,137,143,steeds,steeds,steeds,unknown,steeds,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,138,144,zie,zie,zie,unknown,zie,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,139,145,bent,bent,bent,unknown,bent,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,140,146,eigen,eigen,eigen,unknown,eigen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,141,147,keer,keer,keer,unknown,keer,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,142,148,maakt,maakt,maakt,unknown,maakt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,143,149,willen,willen,willen,unknown,willen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,144,150,iedereen,iedereen,iedereen,unknown,iedereen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,145,151,weg,weg,weg,unknown,weg,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,146,152,hele,hele,hele,unknown,hele,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,147,153,iemand,iemand,iemand,unknown,iemand,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,148,154,binnen,binnen,binnen,unknown,binnen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,149,155,uw,uw,uw,unknown,uw,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,150,156,werden,werden,werden,unknown,werden,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,151,157,werk,werk,werk,unknown,werk,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,152,158,nooit,nooit,nooit,unknown,nooit,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,153,159,zit,zit,zit,unknown,zit,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,154,160,één,één,één,unknown,één,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,155,161,drie,drie,drie,unknown,drie,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,156,162,the,the,the,unknown,the,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,157,163,zelf,zelf,zelf,unknown,zelf,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,158,165,aantal,aantal,aantal,unknown,aantal,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,159,166,geven,geven,geven,unknown,geven,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,160,167,hebt,hebt,hebt,unknown,hebt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,161,168,kinderen,kinderen,kinderen,unknown,kinderen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,162,169,samen,samen,samen,unknown,samen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,163,170,vinden,vinden,vinden,unknown,vinden,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,164,171,kunt,kunt,kunt,unknown,kunt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,165,172,plaats,plaats,plaats,unknown,plaats,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,166,173,snel,snel,snel,unknown,snel,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,167,174,toe,toe,toe,unknown,toe,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,168,175,deel,deel,deel,unknown,deel,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,169,176,elkaar,elkaar,elkaar,unknown,elkaar,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,170,177,huis,huis,huis,unknown,huis,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,171,178,laatste,laatste,laatste,unknown,laatste,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,172,179,mag,mag,mag,unknown,mag,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,173,180,nederland,nederland,nederland,unknown,nederland,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,174,181,nodig,nodig,nodig,unknown,nodig,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,175,182,vanaf,vanaf,vanaf,unknown,vanaf,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,176,183,vind,vind,vind,unknown,vind,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,177,184,vrouw,vrouw,vrouw,unknown,vrouw,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,178,185,weten,weten,weten,unknown,weten,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,179,186,doet,doet,doet,unknown,doet,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,180,187,krijgen,krijgen,krijgen,unknown,krijgen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,181,188,m,m,m,unknown,m,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,182,189,want,want,want,unknown,want,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,183,190,allemaal,allemaal,allemaal,unknown,allemaal,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,184,191,beter,beter,beter,unknown,beter,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,185,192,erg,erg,erg,unknown,erg,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,186,193,staan,staan,staan,unknown,staan,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,187,194,zeggen,zeggen,zeggen,unknown,zeggen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,188,196,zegt,zegt,zegt,unknown,zegt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,189,197,denk,denk,denk,unknown,denk,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,190,198,gemaakt,gemaakt,gemaakt,unknown,gemaakt,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,191,199,land,land,land,unknown,land,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,192,200,naam,naam,naam,unknown,naam,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,193,201,zeker,zeker,zeker,unknown,zeker,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,194,202,zullen,zullen,zullen,unknown,zullen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,195,203,misschien,misschien,misschien,unknown,misschien,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,196,204,stad,stad,stad,unknown,stad,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,197,205,verschillende,verschillende,verschillende,unknown,verschillende,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,198,206,volgens,volgens,volgens,unknown,volgens,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,199,207,anders,anders,anders,unknown,anders,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,200,208,goede,goede,goede,unknown,goede,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,201,209,houden,houden,houden,unknown,houden,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,202,210,volgende,volgende,volgende,unknown,volgende,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,203,211,blijven,blijven,blijven,unknown,blijven,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,204,212,graag,graag,graag,unknown,graag,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,205,213,jou,jou,jou,unknown,jou,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
