language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
nb,v1,1,141,147,nye,nye,nye,unknown,nye,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,142,148,hvorfor,hvorfor,hvorfor,unknown,hvorfor,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,143,149,rundt,rundt,rundt,unknown,rundt,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,144,150,rett,rett,rett,unknown,rett,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,145,151,trenger,trenger,trenger,unknown,trenger,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,146,152,fordi,fordi,fordi,unknown,fordi,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,147,153,gi,gi,gi,unknown,gi,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,148,154,gikk,gikk,gikk,unknown,gikk,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,149,155,hans,hans,hans,unknown,hans,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,150,156,nei,nei,nei,unknown,nei,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,151,157,ned,ned,ned,unknown,ned,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,152,158,store,store,store,unknown,store,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,153,159,ting,ting,ting,unknown,ting,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,154,160,tre,tre,tre,unknown,tre,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,155,161,mener,mener,mener,unknown,mener,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,156,162,sine,sine,sine,unknown,sine,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,157,164,del,del,del,unknown,del,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,158,165,siste,siste,siste,unknown,siste,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,159,166,bør,bør,bør,unknown,bør,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,160,167,gir,gir,gir,unknown,gir,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,161,168,gjennom,gjennom,gjennom,unknown,gjennom,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,162,169,mest,mest,mest,unknown,mest,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,163,170,alltid,alltid,alltid,unknown,alltid,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,164,171,tilbake,tilbake,tilbake,unknown,tilbake,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,165,173,like,like,like,unknown,like,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,166,174,blant,blant,blant,unknown,blant,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,167,175,både,både,både,unknown,både,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,168,176,finnes,finnes,finnes,unknown,finnes,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,169,177,stor,stor,stor,unknown,stor,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,170,178,fått,fått,fått,unknown,fått,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,171,179,tatt,tatt,tatt,unknown,tatt,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,172,180,vår,vår,vår,unknown,vår,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,173,181,barn,barn,barn,unknown,barn,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,174,182,finne,finne,finne,unknown,finne,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,175,183,gjort,gjort,gjort,unknown,gjort,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,176,184,hos,hos,hos,unknown,hos,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,177,185,komme,komme,komme,unknown,komme,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,178,186,sitt,sitt,sitt,unknown,sitt,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,179,187,burde,burde,burde,unknown,burde,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,180,188,hver,hver,hver,unknown,hver,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,181,189,la,la,la,unknown,la,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,182,190,akkurat,akkurat,akkurat,unknown,akkurat,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,183,191,beste,beste,beste,unknown,beste,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,184,192,mens,mens,mens,unknown,mens,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,185,193,deres,deres,deres,unknown,deres,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,186,194,står,står,står,unknown,står,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,187,195,takk,takk,takk,unknown,takk,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,188,196,ønsker,ønsker,ønsker,unknown,ønsker,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,189,197,lenge,lenge,lenge,unknown,lenge,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,190,198,ny,ny,ny,unknown,ny,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,191,199,bruke,bruke,bruke,unknown,bruke,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,192,200,feil,feil,feil,unknown,feil,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,193,201,gode,gode,gode,unknown,gode,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,194,202,mitt,mitt,mitt,unknown,mitt,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,195,203,mulig,mulig,mulig,unknown,mulig,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,196,204,tidligere,tidligere,tidligere,unknown,tidligere,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,197,205,liker,liker,liker,unknown,liker,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,198,206,tok,tok,tok,unknown,tok,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,199,207,viktig,viktig,viktig,unknown,viktig,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,200,208,heller,heller,heller,unknown,heller,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,201,209,hvem,hvem,hvem,unknown,hvem,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,202,210,skjer,skjer,skjer,unknown,skjer,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,203,211,bruker,bruker,bruker,unknown,bruker,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,204,212,fortsatt,fortsatt,fortsatt,unknown,fortsatt,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,205,213,først,først,først,unknown,først,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,206,214,menn,menn,menn,unknown,menn,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,207,215,verden,verden,verden,unknown,verden,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,208,216,a,a,a,unknown,a,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,209,217,faktisk,faktisk,faktisk,unknown,faktisk,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,210,218,frem,frem,frem,unknown,frem,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,211,219,mine,mine,mine,unknown,mine,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,212,220,måtte,måtte,måtte,unknown,måtte,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,213,221,virkelig,virkelig,virkelig,unknown,virkelig,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,214,222,the,the,the,unknown,the,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,215,223,ute,ute,ute,unknown,ute,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,216,224,egentlig,egentlig,egentlig,unknown,egentlig,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,217,225,grunn,grunn,grunn,unknown,grunn,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
