language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
da,v1,1,95,101,blive,blive,blive,unknown,blive,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,96,102,god,god,god,unknown,god,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,97,103,går,går,går,unknown,går,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,98,104,igen,igen,igen,unknown,igen,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,99,105,os,os,os,unknown,os,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,100,106,fik,fik,fik,unknown,fik,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,101,107,hele,hele,hele,unknown,hele,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,102,108,sammen,sammen,sammen,unknown,sammen,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,103,109,gang,gang,gang,unknown,gang,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,104,110,ville,ville,ville,unknown,ville,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,105,111,hvordan,hvordan,hvordan,unknown,hvordan,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,106,112,nye,nye,nye,unknown,nye,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,107,113,nogle,nogle,nogle,unknown,nogle,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,108,114,skulle,skulle,skulle,unknown,skulle,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,109,115,tid,tid,tid,unknown,tid,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,110,116,danmark,danmark,danmark,unknown,danmark,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,111,117,dansk,dansk,dansk,unknown,dansk,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,112,118,siden,siden,siden,unknown,siden,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,113,119,ham,ham,ham,unknown,ham,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,114,120,under,under,under,unknown,under,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,115,121,første,første,første,unknown,første,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,116,122,sin,sin,sin,unknown,sin,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,117,124,gøre,gøre,gøre,unknown,gøre,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,118,125,måske,måske,måske,unknown,måske,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,119,126,danske,danske,danske,unknown,danske,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,120,127,ingen,ingen,ingen,unknown,ingen,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,121,128,siger,siger,siger,unknown,siger,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,122,129,sådan,sådan,sådan,unknown,sådan,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,123,130,altid,altid,altid,unknown,altid,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,124,131,anden,anden,anden,unknown,anden,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,125,132,kom,kom,kom,unknown,kom,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,126,133,a,a,a,unknown,a,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,127,134,del,del,del,unknown,del,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,128,135,uden,uden,uden,unknown,uden,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,129,136,ser,ser,ser,unknown,ser,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,130,137,andet,andet,andet,unknown,andet,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,131,138,fordi,fordi,fordi,unknown,fordi,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,132,139,gerne,gerne,gerne,unknown,gerne,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,133,140,nogen,nogen,nogen,unknown,nogen,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,134,141,samme,samme,samme,unknown,samme,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,135,142,store,store,store,unknown,store,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,136,143,tak,tak,tak,unknown,tak,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,137,144,blevet,blevet,blevet,unknown,blevet,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,138,145,før,før,før,unknown,før,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,139,146,mellem,mellem,mellem,unknown,mellem,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,140,147,tilbage,tilbage,tilbage,unknown,tilbage,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,141,148,tror,tror,tror,unknown,tror,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,142,150,dog,dog,dog,unknown,dog,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,143,151,sidste,sidste,sidste,unknown,sidste,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,144,152,arbejde,arbejde,arbejde,unknown,arbejde,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,145,153,brug,brug,brug,unknown,brug,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,146,154,dit,dit,dit,unknown,dit,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
