language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
fi,v1,1,129,137,todella,todella,todella,unknown,todella,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,130,138,minä,minä,minä,unknown,minä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,131,139,täällä,täällä,täällä,unknown,täällä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,132,140,missä,missä,missä,unknown,missä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,133,141,saada,saada,saada,unknown,saada,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,134,142,jopa,jopa,jopa,unknown,jopa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,135,143,toinen,toinen,toinen,unknown,toinen,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,136,144,ainakin,ainakin,ainakin,unknown,ainakin,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,137,145,kautta,kautta,kautta,unknown,kautta,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,138,146,tähän,tähän,tähän,unknown,tähän,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,139,147,ajan,ajan,ajan,unknown,ajan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,140,148,kolme,kolme,kolme,unknown,kolme,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,141,149,me,me,me,unknown,me,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,142,150,n,n,n,unknown,n,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,143,151,tänään,tänään,tänään,unknown,tänään,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,144,153,liian,liian,liian,unknown,liian,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,145,154,meillä,meillä,meillä,unknown,meillä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,146,155,ottaa,ottaa,ottaa,unknown,ottaa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,147,156,viime,viime,viime,unknown,viime,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,148,157,alkaa,alkaa,alkaa,unknown,alkaa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,149,158,heti,heti,heti,unknown,heti,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,150,159,mukana,mukana,mukana,unknown,mukana,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,151,160,usein,usein,usein,unknown,usein,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,152,161,olevan,olevan,olevan,unknown,olevan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,153,162,tekee,tekee,tekee,unknown,tekee,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,154,163,uusi,uusi,uusi,unknown,uusi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,155,164,voisi,voisi,voisi,unknown,voisi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,156,165,antaa,antaa,antaa,unknown,antaa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,157,166,kertaa,kertaa,kertaa,unknown,kertaa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
